consommation_energie,classe_consommation_energie,estimation_ges,classe_estimation_ges,annee_construction,surface_habitable,nombre_niveaux,surface_baies_orientees_nord,surface_baies_orientees_est_ouest,surface_baies_orientees_sud,surface_planchers_hauts_deperditifs,surface_planchers_bas_deperditifs,surface_parois_verticales_opaques_deperditives,longitude,latitude,tr001_modele_dpe_type_libelle,tr002_type_batiment_libelle
445.0,F,96.0,G,1948,104.88,1.0,5.57,20.16,3.23,104.88,104.88,117.39,,,Vente,Maison
0.0,A,0.0,A,1948,70.0,2.0,5.42,1.05,0.0,33.0,33.0,108.8,,,Vente,Maison
0.0,N,0.0,N,1947,250.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,A,0.0,A,1948,50.0,2.0,0.0,4.99,0.8,0.0,25.0,100.0,,,Vente,Maison
200.55,D,60.16,F,1948,174.0,3.0,0.25,5.39,5.63,58.0,30.0,180.0,,,Vente,Maison
0.0,A,0.0,A,1948,92.0,2.0,1.95,0.8,6.0,46.0,49.0,140.0,,,Vente,Maison
0.0,N,0.0,N,1947,320.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Logements collectifs
0.0,N,0.0,N,1947,110.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5975224,46.605663,Vente,Maison
0.0,N,0.0,N,1947,175.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,76.0,2.0,0.0,5.8,2.0,28.0,38.0,82.0,,,Vente,Maison
0.0,N,0.0,N,1947,65.0,1.0,0.0,1.45,2.34,65.0,65.0,80.0,,,Vente,Appartement
377.0,F,88.0,G,1948,83.0,1.0,1.8,7.4,3.3,66.0,66.0,93.0,,,Vente,Maison
416.0,F,85.0,G,1948,95.44,1.0,9.1,2.82,3.9,75.82,75.82,123.61,,,Vente,Maison
229.0,D,41.0,E,1975,82.06,1.0,0.0,11.43,0.0,82.06,82.06,77.15,,,Vente,Appartement
309.3,E,15.06,C,1974,37.1,,,,,,,,3.499778,44.518429,Vente,Appartement
529.0,G,147.0,G,1948,115.0,2.0,4.64,6.11,14.47,100.0,84.0,164.0,,,Vente,Maison
0.0,N,0.0,N,1947,29.0,2.0,0.48,4.92,0.0,11.8,11.8,84.0,,,Vente,Appartement
422.0,F,26.0,D,1948,110.0,3.0,0.0,19.77,0.0,38.0,36.0,80.0,3.28054,44.803509,Vente,Maison
258.0,E,77.0,F,1989,63.0,1.0,4.12,3.08,3.22,63.0,63.0,96.25,,,Vente,Maison
387.0,F,116.0,G,1983,140.0,1.0,5.56,25.3,7.84,116.0,120.0,154.0,,,Vente,Maison
497.67,G,106.46,G,1982,39.11,,,,,,,,3.614041,44.569722,Vente,Maison
234.0,E,70.0,F,1989,80.0,1.0,0.8,2.8,4.32,70.0,70.0,85.0,,,Vente,Maison
0.0,A,0.0,A,1948,80.0,2.0,0.67,1.0,4.87,74.0,55.0,96.0,,,Vente,Maison
0.0,A,0.0,A,1948,50.0,1.0,0.0,7.02,0.0,50.0,50.0,89.0,3.931343,44.440901,Vente,Appartement
784.0,G,51.0,E,1948,68.0,1.0,0.93,1.76,5.28,68.0,68.0,74.74,,,Vente,Maison
373.0,F,37.0,E,1947,130.0,2.0,0.0,0.0,0.0,90.0,90.0,208.0,,,Vente,Maison
447.8,F,26.38,D,1980,75.5,1.0,2.28,3.36,5.75,75.5,75.5,74.2,,,Vente,Maison
0.0,A,0.0,A,1948,60.0,3.0,0.0,1.19,3.65,35.0,25.0,105.4,,,Vente,Maison
447.8,F,26.38,D,1980,75.5,1.0,2.28,3.36,5.75,75.5,75.5,74.2,,,Vente,Maison
195.0,D,48.0,E,1948,157.0,2.0,0.0,18.2,19.9,78.5,78.5,163.0,3.5873646,44.3370114,Vente,Maison
361.0,F,108.0,G,1948,133.47,1.0,1.97,11.41,2.78,103.35,103.35,101.17,,,Vente,Maison
0.0,N,0.0,N,1947,94.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.344587,44.465064,Vente,Maison
314.0,E,94.0,G,1948,99.0,4.0,14.32,18.26,0.0,24.0,22.0,105.0,,,Vente,Maison
394.0,F,24.0,D,1948,65.0,1.0,4.74,0.0,6.6,65.0,65.0,84.0,,,Vente,Appartement
444.0,F,5.0,A,1948,65.0,1.0,4.16,0.0,6.68,65.0,65.0,74.0,,,Vente,Appartement
369.0,F,19.0,C,2001,118.26,1.0,0.0,8.89,0.59,65.54,65.54,142.81,,,Vente,Maison
541.0,G,147.0,G,1948,84.43,1.0,0.0,5.96,2.82,84.43,84.43,96.09,,,Vente,Maison
230.93,D,11.07,C,1987,63.58,1.0,2.56,0.0,5.06,63.58,63.58,75.0,,,Vente,Appartement
336.65,F,42.59,E,1974,106.33,,,,,,,,,,Location,Maison
0.0,A,0.0,A,1948,105.0,4.0,5.4,0.0,1.21,28.0,23.0,164.0,3.289376,44.553572,Vente,Maison
290.0,E,70.0,F,1948,70.91,1.0,0.0,12.54,0.0,70.91,70.91,72.75,,,Vente,Appartement
256.0,E,50.0,E,1947,67.67,2.0,0.0,5.96,4.97,29.52,30.27,80.41,3.145836,44.438195,Vente,Maison
0.0,A,0.0,A,1948,70.0,2.0,0.0,0.0,3.69,30.0,60.0,124.0,3.272996,44.84663,Vente,Maison
306.0,E,92.0,G,1948,69.0,1.0,0.0,3.8,3.8,0.0,69.0,88.4,,,Vente,Appartement
473.0,G,6.0,B,1948,74.0,1.0,0.0,3.52,6.05,74.0,0.0,88.4,,,Vente,Appartement
147.0,C,5.0,A,2006,168.47,2.0,0.0,28.65,0.91,107.27,107.27,200.9,,,Vente,Maison
318.0,E,74.0,F,1989,61.0,1.0,0.36,2.04,7.08,61.0,61.0,80.0,3.193196,44.707482,Vente,Maison
556.0,G,36.0,E,1948,159.0,3.0,5.24,6.95,7.5,53.0,56.3,263.0,3.699468,44.400183,Vente,Maison
352.0,F,24.0,D,1978,106.0,2.0,3.44,4.02,7.48,52.0,53.0,143.0,3.699468,44.400183,Vente,Maison
598.0,G,179.0,G,1948,63.0,1.0,2.88,2.88,6.72,63.0,63.0,110.0,,,Vente,Maison
310.0,E,15.0,C,1989,43.68,1.0,7.2,0.0,0.0,0.0,0.0,34.25,,,Location,Appartement
496.0,G,21.0,D,1948,99.0,2.0,0.0,0.0,4.92,36.0,49.0,104.0,,,Location,Maison
313.0,E,93.0,G,1948,142.48,2.0,5.38,18.36,0.0,92.0,92.0,139.31,,,Vente,Maison
246.0,E,58.0,F,1983,85.24,2.0,0.0,11.49,0.0,49.71,49.71,86.93,3.548758,44.535075,Location,Maison
467.0,G,13.0,C,1947,36.0,1.0,0.0,4.9,0.0,0.0,36.0,26.42,,,Location,Appartement
285.0,E,49.0,E,1948,109.33,3.0,0.0,20.78,0.0,36.39,36.55,71.69,,,Location,Maison
385.0,F,39.0,E,1948,165.0,2.0,0.0,17.83,4.23,90.0,82.5,195.0,,,Vente,Maison
532.0,G,31.0,D,1974,31.77,2.0,0.0,6.98,0.0,35.58,31.77,62.44,3.919044,44.436994,Vente,Maison
580.0,G,36.0,E,1948,38.3,1.0,0.0,0.0,3.12,38.3,36.3,90.0,,,Vente,Maison
177.21,D,12.36,C,2009,108.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
347.0,F,12.0,C,2006,56.0,1.0,1.27,2.53,4.79,70.0,56.0,95.0,,,Vente,Maison
545.03,G,34.79,D,1977,137.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
889.0,G,28.0,D,1947,26.64,1.0,0.0,0.0,3.26,26.64,26.64,34.5,,,Location,Appartement
301.0,E,9.0,B,1947,75.38,1.0,3.14,2.28,3.83,75.38,75.38,98.74,,,Location,Appartement
384.0,F,12.0,C,1947,79.69,1.0,0.0,5.42,5.9,77.0,0.0,137.83,,,Location,Appartement
341.0,F,11.0,C,1947,29.7,1.0,0.24,0.0,1.61,29.7,29.7,40.68,,,Vente,Appartement
428.0,F,13.0,C,1947,56.92,1.0,1.37,5.48,0.0,56.92,0.0,76.19,,,Location,Appartement
446.0,F,14.0,C,1947,35.0,1.0,0.0,2.74,0.0,35.0,35.0,29.3,,,Location,Appartement
231.0,E,11.0,C,2006,80.89,1.0,0.0,6.41,2.0,80.93,80.93,75.25,,,Location,Appartement
194.0,D,9.0,B,2006,78.48,1.0,0.41,6.0,4.0,78.48,78.48,89.59,,,Location,Appartement
871.0,G,68.0,F,1948,34.02,1.0,2.67,0.0,5.71,40.0,34.02,63.22,,,Vente,Maison
212.0,D,25.0,D,1989,146.4,1.0,0.66,9.29,4.44,95.16,76.4,141.92,,,Vente,Maison
574.0,G,56.0,F,1948,149.0,2.0,0.0,7.24,2.64,76.0,74.0,184.0,,,Vente,Maison
0.0,N,0.0,N,1947,250.33,2.0,4.57,0.98,15.84,125.17,125.0,143.68,,,Vente,Maison
332.0,F,77.0,F,1948,104.0,1.0,0.0,6.46,5.2,104.0,104.0,116.4,,,Vente,Maison
353.0,F,11.0,C,1947,125.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.282962,44.721573,Vente,Logements collectifs
350.0,F,21.0,D,1978,100.97,1.0,2.87,1.62,7.34,100.97,100.97,78.21,3.543776,44.534411,Vente,Maison
0.0,N,0.0,N,1947,80.96,2.0,0.17,3.07,5.93,40.4,40.56,105.5,3.549868,44.53657,Vente,Maison
365.0,F,109.0,G,1948,122.84,1.0,3.48,9.2,10.7,86.6,86.6,139.74,,,Location,Maison
615.0,G,38.0,E,1948,33.02,2.0,0.47,4.42,0.0,16.97,16.97,37.97,,,Vente,Maison
146.0,C,25.0,D,2001,61.91,1.0,0.0,5.56,0.38,61.91,61.91,46.68,,,Location,Appartement
185.0,D,35.0,D,2006,47.8,1.0,0.35,3.45,0.7,47.8,47.8,32.53,,,Location,Appartement
181.0,D,38.0,E,2001,81.35,1.0,3.36,1.2,2.91,51.73,60.64,78.43,,,Location,Appartement
114.0,C,34.0,D,2001,306.4,3.0,9.23,14.43,20.23,127.68,127.68,286.73,3.199046,44.442478,Vente,Maison
0.0,N,0.0,N,1947,120.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,,,Vente,Maison
245.56,E,73.67,F,1957,226.0,2.0,3.3,29.56,7.18,226.0,168.0,191.0,3.593024,44.327263,Vente,Maison
214.83,D,10.21,B,1983,140.0,1.0,2.4,10.22,10.48,95.0,143.0,107.0,3.261542,44.521338,Vente,Maison
0.0,N,0.0,N,1947,60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
716.0,G,43.0,E,1948,40.0,1.0,0.0,5.32,1.82,92.0,0.0,50.0,,,Vente,Appartement
0.0,N,0.0,N,1947,90.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.282886,44.721965,Vente,Maison
434.0,F,26.0,D,1983,100.0,2.0,0.0,13.44,0.0,60.0,45.0,88.0,,,Vente,Maison
227.0,D,68.0,F,1947,175.0,2.0,0.0,0.0,0.0,100.0,90.0,144.0,,,Vente,Maison
280.0,E,65.0,F,1989,155.0,1.0,0.0,1.24,13.2,144.0,67.0,94.0,,,Location,Maison
444.0,F,133.0,G,2001,37.8,1.0,1.87,0.88,3.0,30.94,30.94,75.4,,,Location,Maison
0.0,N,0.0,N,1947,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.282677,44.721318,Location,Maison
440.0,F,103.0,G,1948,75.69,1.0,0.0,18.25,0.0,75.69,75.69,91.88,,,Vente,Appartement
914.0,G,12.0,C,1948,28.0,1.0,0.0,3.58,0.0,28.0,28.0,42.0,,,Vente,Maison
570.0,G,34.0,D,1948,60.0,1.0,0.0,4.52,1.23,60.0,60.0,60.0,,,Vente,Maison
812.0,G,53.0,E,1948,70.0,2.0,8.34,8.96,0.0,70.0,70.0,305.0,,,Vente,Maison
328.0,E,19.0,C,1978,67.0,1.0,4.36,0.0,8.03,67.0,67.0,83.0,,,Location,Appartement
370.78,F,111.23,G,1969,127.0,2.0,6.43,1.63,24.95,154.0,70.0,130.2,3.504241,44.518315,Vente,Maison
393.0,F,24.0,D,2006,111.0,2.0,0.0,8.34,6.3,50.0,71.0,145.0,,,Vente,Maison
342.69,F,20.03,C,2011,100.0,1.0,2.86,4.3,9.46,100.0,100.0,96.0,,,Vente,Maison
0.0,A,0.0,A,1948,42.0,1.0,0.0,0.0,7.28,42.0,42.0,71.0,,,Vente,Maison
376.0,F,56.0,F,1975,71.0,2.0,2.06,0.0,6.2,83.0,48.0,125.0,,,Vente,Maison
0.0,N,0.0,N,1930,53.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Appartement
258.0,E,77.0,F,1978,93.0,1.0,1.45,2.3,15.28,60.9,79.6,118.0,,,Location,Appartement
0.0,N,0.0,N,1947,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Appartement
463.0,G,6.0,B,1948,125.0,1.0,0.0,19.08,4.16,51.0,85.0,132.0,,,Vente,Maison
554.0,G,34.0,D,1948,24.0,1.0,0.0,4.92,0.0,24.0,24.0,50.0,,,Location,Appartement
480.0,G,30.0,D,1948,87.0,3.0,2.64,8.8,0.0,32.0,32.0,126.0,,,Location,Appartement
263.0,E,18.0,C,1989,53.28,1.0,0.0,6.66,0.0,53.0,53.2,41.21,,,Vente,Appartement
293.0,E,16.0,C,1978,55.85,1.0,0.0,7.58,0.0,55.85,55.85,204.1,,,Location,Appartement
322.0,E,96.0,G,1983,80.22,2.0,0.0,10.6,0.34,54.14,54.14,121.43,,,Location,Maison
0.0,A,0.0,A,1948,30.0,2.0,0.0,0.0,5.53,22.0,18.0,80.5,,,Vente,Maison
0.0,A,0.0,A,1948,96.0,2.0,0.0,5.64,0.0,100.0,68.0,164.0,,,Vente,Maison
0.0,A,0.0,A,1948,40.0,2.0,0.0,5.47,0.0,40.0,31.0,135.0,,,Vente,Maison
0.0,A,0.0,A,1948,50.0,2.0,2.19,4.2,2.14,57.0,25.0,84.0,,,Vente,Maison
0.0,A,0.0,A,1948,80.0,2.0,5.53,2.36,3.67,100.0,40.0,124.0,,,Vente,Maison
44.48,A,1.45,A,1948,290.0,3.0,0.5,1.92,18.03,354.0,118.0,746.83,3.225924,44.835649,Vente,Maison
269.09,E,15.76,C,1980,160.0,3.0,1.58,3.57,16.66,160.0,80.0,276.3,3.491742,44.518421,Vente,Maison
0.0,N,0.0,N,1947,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,A,0.0,A,1948,45.0,1.0,0.36,1.82,4.67,45.0,45.0,62.0,,,Vente,Appartement
0.0,A,0.0,A,1948,45.0,1.0,0.36,1.82,7.52,45.0,45.0,61.0,,,Vente,Appartement
115.0,C,34.0,D,1978,161.0,1.0,2.64,2.64,11.68,125.0,125.0,142.0,,,Vente,Maison
430.0,F,26.0,D,2006,76.0,1.0,0.96,2.64,4.66,52.0,52.0,106.0,,,Location,Maison
383.0,F,23.0,D,1948,58.0,2.0,0.0,0.81,9.12,31.0,31.0,104.0,3.548648,44.536145,Vente,Maison
501.0,G,30.0,D,1983,35.0,1.0,6.84,1.69,0.0,35.0,35.0,60.2,,,Location,Appartement
0.0,N,0.0,N,1947,94.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0709671,50.6304695,Vente,Maison
349.0,F,20.0,C,1948,56.6,2.0,1.1,2.95,0.0,28.0,28.0,116.0,,,Vente,Maison
0.0,N,0.0,N,1947,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.919801,44.620026,Vente,Maison
418.19,F,19.61,C,1986,56.0,2.0,0.0,10.94,0.0,56.0,28.0,117.0,3.612554,44.569642,Vente,Maison
301.44,E,15.98,C,1988,72.0,1.0,6.0,0.0,3.0,72.0,72.0,102.7,3.481227,44.52502,Vente,Appartement
336.0,F,100.0,G,1948,94.5,2.0,0.0,0.0,4.02,52.5,34.5,118.0,,,Vente,Maison
488.0,G,72.0,F,1948,114.0,2.0,5.37,0.0,0.0,57.0,57.0,180.0,3.566865,44.542113,Vente,Maison
0.0,A,0.0,A,1948,82.0,1.0,0.0,6.0,0.0,111.0,82.0,81.0,,,Location,Appartement
425.0,F,17.0,C,1948,98.0,2.0,0.0,2.8,6.71,38.0,45.0,140.0,,,Vente,Maison
313.0,E,52.0,E,1983,85.0,2.0,5.31,1.88,5.31,85.0,60.0,136.0,,,Vente,Maison
175.0,D,41.0,E,1948,66.0,1.0,0.0,5.96,0.0,66.0,66.0,102.0,,,Location,Maison
244.0,E,73.0,F,1948,123.0,2.0,0.0,12.41,14.58,60.0,68.0,176.0,,,Location,Maison
221.0,D,12.0,C,1948,100.0,1.0,0.0,7.01,0.7,4.0,32.0,186.0,,,Location,Maison
316.0,E,15.0,C,1948,120.0,2.0,5.04,0.0,3.0,41.0,41.0,145.0,,,Vente,Maison
679.0,G,47.0,E,1978,91.0,1.0,19.44,0.0,3.96,91.0,91.0,120.0,3.201114,44.43673,Location,Maison
0.0,N,0.0,N,1947,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
413.0,F,123.0,G,1975,65.0,1.0,0.0,7.89,0.0,62.0,0.0,61.6,,,Location,Appartement
450.0,F,135.0,G,1975,56.0,1.0,0.0,7.89,0.0,56.0,0.0,56.0,,,Location,Appartement
0.0,A,0.0,A,1948,29.0,1.0,1.99,4.85,0.0,88.0,29.0,13.0,3.497251,44.517681,Vente,Appartement
481.04,G,144.31,G,1960,90.0,1.0,2.63,11.44,10.48,90.0,90.0,78.0,3.281578,44.545943,Vente,Maison
885.0,G,58.0,F,1948,70.0,2.0,0.0,1.7,1.82,27.0,43.0,136.0,,,Location,Maison
370.0,F,111.0,G,1975,126.0,1.0,0.0,3.19,15.88,83.0,126.0,116.0,,,Location,Maison
132.0,C,7.0,B,2006,152.0,1.0,5.24,13.97,14.29,130.0,130.0,145.0,,,Vente,Maison
334.0,F,4.0,A,1948,284.0,3.0,19.1,4.56,14.65,103.0,103.0,284.0,3.538485,44.532886,Vente,Maison
230.0,D,16.0,C,2006,68.0,1.0,2.68,0.0,8.73,68.0,20.0,86.0,,,Vente,Appartement
221.0,D,14.0,C,2006,102.0,1.0,4.84,4.4,6.99,52.88,143.2,120.8,,,Vente,Maison
0.0,A,0.0,A,1948,69.0,3.0,0.0,3.42,12.49,92.0,38.0,155.0,3.499065,44.516316,Vente,Maison
470.0,G,30.0,D,1948,107.0,2.0,0.0,12.24,0.0,54.0,54.0,192.0,,,Vente,Maison
388.55,F,92.11,G,1979,86.0,1.0,1.96,11.28,7.31,86.0,86.0,89.5,,,Vente,Maison
0.0,N,0.0,N,1947,60.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
516.0,G,154.0,G,1948,82.0,1.0,0.7,1.97,5.91,82.0,82.0,117.6,,,Vente,Maison
0.0,A,0.0,A,1948,50.0,1.0,1.47,1.96,3.92,50.0,50.0,67.0,,,Location,Appartement
0.0,N,0.0,N,1947,70.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.566515,44.542015,Vente,Maison
389.0,F,103.0,G,1948,185.0,2.0,3.05,9.14,12.48,91.0,91.0,190.0,,,Vente,Maison
485.0,G,145.0,G,1948,106.0,1.0,0.42,6.96,5.22,106.0,106.0,98.0,3.535547,44.371691,Vente,Maison
0.0,A,0.0,A,1948,35.0,3.0,0.66,5.16,3.4,51.34,19.5,92.0,3.289208,44.553585,Vente,Maison
471.0,G,132.0,G,1948,158.0,2.0,6.81,3.57,11.0,91.0,91.0,189.0,,,Vente,Maison
0.0,N,0.0,N,1947,176.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
207.71,D,62.31,F,1948,120.0,2.0,0.24,6.07,0.95,60.0,60.0,75.0,,,Vente,Maison
119.05,C,5.8,A,2014,123.87,,,,,,,,,,Neuf,Maison
776.25,G,47.74,E,1974,29.77,,,,,,,,3.898401,44.334411,Vente,Appartement
221.0,D,66.0,F,1948,103.0,1.0,3.52,6.08,5.28,103.0,103.0,119.0,3.22746,44.586073,Vente,Appartement
178.0,D,9.0,B,1989,95.0,1.0,0.0,3.86,9.81,35.0,60.0,124.0,,,Vente,Maison
192.0,D,2.0,A,1948,76.0,1.0,1.97,3.94,2.4,76.0,76.0,134.5,,,Location,Appartement
322.0,E,85.0,G,1948,138.0,3.0,10.73,0.0,10.73,48.0,48.0,210.0,,,Location,Maison
229.45,D,8.57,B,1949,33.0,1.0,0.8,3.96,1.12,33.0,33.0,29.0,3.290749,44.552351,Vente,Appartement
227.52,D,8.55,B,1949,34.0,1.0,0.98,3.52,0.5,34.0,34.0,30.0,3.290749,44.552351,Vente,Appartement
280.85,E,11.19,C,1949,26.0,1.0,0.0,0.0,2.8,26.0,26.0,10.0,3.290749,44.552351,Vente,Appartement
247.0,E,9.91,B,1949,34.0,1.0,1.5,3.96,0.8,34.0,34.0,30.0,3.290749,44.552351,Vente,Appartement
286.42,E,11.88,C,1949,28.0,1.0,0.0,2.47,0.0,28.0,28.0,10.0,3.290749,44.552351,Vente,Appartement
309.17,E,14.97,C,1949,41.0,1.0,0.0,0.0,2.64,41.0,41.0,30.0,3.290749,44.552351,Vente,Appartement
513.06,G,29.93,D,1949,50.0,1.0,0.8,0.0,4.4,50.0,50.0,40.0,3.290999,44.552166,Vente,Appartement
361.06,F,108.32,G,1974,55.0,,,,,,,,3.850047,44.721752,Location,Appartement
386.0,F,116.0,G,1948,83.0,1.0,6.24,3.48,6.24,74.0,69.0,88.0,,,Vente,Maison
400.0,F,20.0,C,1985,100.0,2.0,0.0,4.18,7.74,55.0,54.5,101.14,,,Vente,Maison
609.0,G,37.0,E,1978,83.0,2.0,1.2,6.4,1.4,83.0,83.0,92.5,,,Vente,Maison
591.0,G,177.0,G,1948,82.0,2.0,6.9,0.0,5.77,82.0,82.0,92.7,,,Vente,Logements collectifs
0.0,N,0.0,N,1947,40.44,1.0,2.05,0.0,2.86,40.44,40.44,70.0,,,Location,Appartement
0.0,A,0.0,A,1960,64.0,1.0,1.96,11.06,3.08,70.0,64.0,72.0,,,Vente,Maison
156.0,D,39.0,E,1989,212.48,3.0,1.17,10.58,15.8,123.0,116.0,203.0,,,Vente,Maison
905.0,G,12.0,C,1948,46.55,1.0,3.97,0.0,4.36,46.55,46.55,78.84,3.346431,44.467436,Vente,Maison
0.0,N,0.0,N,1947,93.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
405.0,F,111.0,G,1948,120.0,2.0,0.0,2.33,9.3,64.0,45.0,174.0,3.247547,44.882016,Vente,Maison
614.28,G,39.77,E,1952,125.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.932617,44.437987,Vente,Maison
333.0,F,18.0,C,1983,85.36,2.0,2.4,3.24,7.73,85.36,85.36,118.06,,,Location,Appartement
418.0,F,114.0,G,1948,90.0,2.0,0.0,2.33,9.3,45.0,45.0,149.0,3.247547,44.882016,Vente,Maison
486.0,G,27.0,D,1948,48.17,1.0,2.92,2.92,3.36,48.17,48.17,80.1,,,Vente,Maison
0.0,N,0.0,N,1947,45.0,1.0,0.84,0.0,5.65,0.0,0.0,0.0,3.531206,44.529726,Vente,Appartement
0.0,A,0.0,A,1948,138.0,2.0,1.43,14.8,6.66,130.0,99.0,128.0,,,Location,Maison
384.38,F,22.62,D,1969,84.0,1.0,3.34,4.76,2.64,84.0,84.0,87.0,,,Vente,Maison
0.0,N,0.0,N,1947,71.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Appartement
127.47,C,38.24,E,1948,54.75,1.0,0.0,5.53,0.0,54.75,54.75,90.0,3.275629,44.802897,Location,Appartement
0.0,N,0.0,N,1947,112.32,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
324.0,E,83.0,G,1982,86.6,1.0,8.04,2.01,6.64,86.6,86.6,94.45,,,Vente,Maison
550.73,G,7.16,B,1974,140.0,,,,,,,,3.947675,44.250916,Vente,Maison
135.0,C,36.99,E,1930,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Location,Appartement
1006.0,G,61.0,F,1948,22.0,1.0,0.0,0.0,3.01,22.0,22.0,60.0,,,Vente,Maison
138.66,C,41.6,E,1994,72.0,1.0,2.36,1.56,4.64,72.0,72.0,65.0,3.241164,44.241081,Vente,Maison
0.0,N,0.0,N,1948,82.0,,,,,,,,3.738055,44.593065,Location,Maison
366.2,F,9.97,B,1948,107.5,,,,,,,,3.41447,44.510679,Vente,Maison
374.0,F,12.0,C,1947,94.0,1.0,0.0,0.0,0.0,56.0,50.43,115.7,3.549584,44.536849,Vente,Maison
101.87,C,30.56,D,1977,250.0,2.0,3.38,1.0,31.4,100.0,140.0,150.0,3.495752,44.522033,Vente,Maison
266.0,E,8.0,B,1947,94.0,1.0,0.0,0.0,0.0,56.0,50.43,115.7,3.549584,44.536849,Vente,Maison
623.95,G,16.97,C,1974,58.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,122.0,3.0,0.0,0.0,0.0,0.0,30.0,0.0,3.747487,44.361759,Vente,Appartement
276.09,E,82.83,G,1948,65.0,1.0,2.08,8.45,2.02,65.0,65.0,90.0,,,Vente,Appartement
0.0,A,0.0,A,1948,55.0,1.0,2.16,2.76,4.32,55.0,55.0,90.0,3.887176,44.568079,Vente,Appartement
446.0,F,5.0,A,1948,97.51,2.0,3.3,3.0,2.68,107.53,154.7,82.4,,,Vente,Maison
461.0,G,138.0,G,1947,43.0,1.0,0.0,2.15,5.07,0.0,0.0,0.0,,,Location,Appartement
728.0,G,9.0,B,1975,69.5,1.0,0.82,4.93,4.06,69.5,69.5,100.32,,,Vente,Maison
249.69,E,60.96,F,1980,170.0,1.0,4.13,30.62,17.9,170.0,170.0,161.0,3.474929,44.527267,Vente,Maison
0.0,A,0.0,A,1948,150.0,2.0,0.79,6.25,4.8,30.0,75.0,160.0,3.277905,44.803428,Location,Maison
0.0,A,0.0,A,1948,85.0,1.0,3.45,2.86,10.12,85.0,85.0,130.0,,,Vente,Appartement
449.0,F,96.0,G,1948,120.0,1.0,1.52,10.27,5.97,137.5,94.6,146.5,,,Vente,Maison
0.0,A,0.0,A,1948,54.0,2.0,0.0,2.67,3.24,54.0,27.0,0.0,3.406081,44.53093,Vente,Maison
217.41,D,65.22,F,1948,107.0,2.0,0.64,0.0,8.42,118.5,26.0,0.0,3.498452,44.520897,Vente,Maison
0.0,A,0.0,A,1948,90.0,4.0,0.0,10.18,0.0,81.0,54.0,0.0,3.499277,44.518509,Vente,Maison
154.88,D,2.21,A,1973,95.0,2.0,0.0,6.76,10.5,67.0,117.0,116.0,3.293013,44.561295,Vente,Maison
0.0,A,0.0,A,1948,14.89,1.0,0.0,1.4,0.0,14.89,14.89,0.0,3.496614,44.518515,Vente,Appartement
414.0,F,16.0,C,1975,132.0,4.0,7.97,6.13,0.0,56.0,131.65,183.2,,,Vente,Maison
170.3,D,8.85,B,2014,149.38,,,,,,,,3.488186,44.523831,Neuf,Maison
357.88,F,20.86,C,2008,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.919981,44.438611,Vente,Maison
130.97,C,5.87,A,2006,140.12,,,,,,,,3.450979,44.499081,Vente,Maison
139.0,C,31.0,D,1989,158.6,2.0,3.13,5.25,11.89,78.78,84.0,185.5,,,Vente,Maison
396.92,F,12.92,C,1948,78.0,2.0,0.48,4.16,5.57,78.0,39.0,0.0,3.500176,44.51755,Vente,Maison
0.0,A,0.0,A,1948,39.0,1.0,0.0,0.0,2.99,39.0,39.0,0.0,,,Vente,Maison
296.85,E,15.74,C,1974,65.0,,,,,,,,3.947675,44.250916,Vente,Appartement
